acc_x_mean,acc_x_std,acc_x_max,acc_x_min,acc_x_range,acc_x_rms,acc_x_kurtosis,acc_x_skew,acc_x_zcr,acc_x_jerk_mean,acc_x_jerk_max,acc_x_energy,acc_x_fft_max,acc_x_dom_freq,acc_y_mean,acc_y_std,acc_y_max,acc_y_min,acc_y_range,acc_y_rms,acc_y_kurtosis,acc_y_skew,acc_y_zcr,acc_y_jerk_mean,acc_y_jerk_max,acc_y_energy,acc_y_fft_max,acc_y_dom_freq,acc_z_mean,acc_z_std,acc_z_max,acc_z_min,acc_z_range,acc_z_rms,acc_z_kurtosis,acc_z_skew,acc_z_zcr,acc_z_jerk_mean,acc_z_jerk_max,acc_z_energy,acc_z_fft_max,acc_z_dom_freq,gyro_x_mean,gyro_x_std,gyro_x_max,gyro_x_min,gyro_x_range,gyro_x_rms,gyro_x_kurtosis,gyro_x_skew,gyro_x_zcr,gyro_x_jerk_mean,gyro_x_jerk_max,gyro_x_energy,gyro_x_fft_max,gyro_x_dom_freq,gyro_y_mean,gyro_y_std,gyro_y_max,gyro_y_min,gyro_y_range,gyro_y_rms,gyro_y_kurtosis,gyro_y_skew,gyro_y_zcr,gyro_y_jerk_mean,gyro_y_jerk_max,gyro_y_energy,gyro_y_fft_max,gyro_y_dom_freq,gyro_z_mean,gyro_z_std,gyro_z_max,gyro_z_min,gyro_z_range,gyro_z_rms,gyro_z_kurtosis,gyro_z_skew,gyro_z_zcr,gyro_z_jerk_mean,gyro_z_jerk_max,gyro_z_energy,gyro_z_fft_max,gyro_z_dom_freq
-0.1621901897341013,0.2837829268944972,0.3047285079956054,-1.2768926620483398,1.5816211700439453,0.32686144961250985,2.781013444780813,-1.4874526927557195,3,0.06051169922857572,0.49761080741882335,8.053347091303824,10.156480213755838,3,0.029720849059522134,0.1666455450650561,0.4053773283958435,-0.5183377265930176,0.9237150549888611,0.1692751209092717,1.9679141111878584,-1.0315744806555338,15,0.05735263190787246,0.3527923226356506,2.777121741530372,5.073639158577226,1,-0.0346664810180664,0.48618367132857737,1.294692039489746,-0.9848337173461914,2.2795257568359375,0.4874180209765639,0.06986701511882876,0.3312462884355902,11,0.14551210403442383,0.6984386444091797,23.637456600230916,20.004014877997786,0,-0.11845199147006497,0.3997172209179041,0.5846965909004211,-1.3679317235946655,1.9526283144950867,0.41689894576690517,1.6258533730932188,-1.2866892102001661,4,0.052531487035630924,0.21944433450698853,15.977535745463381,17.471417707981765,1,-0.7502758319803979,1.3622636021735288,0.5020055174827576,-3.8847501277923584,4.386755645275116,1.5552092932659178,-0.08752654841098195,-1.1891136852357953,2,0.09714343387520674,0.37816858291625977,185.57657985197534,76.38521959991746,0,-0.0114995207719039,0.1352528864381903,0.4230428338050842,-0.2246374636888504,0.6476802974939346,0.1357408643992127,2.9024742701437205,1.5264272914793535,9,0.022262934388385874,0.11078742146492002,1.829677897131943,4.906061916270008,2
-0.2351242593675852,0.3762649807370852,0.3047285079956054,-1.2768926620483398,1.5816211700439453,0.4436876751412355,0.6326017585830637,-1.1011644521904385,5,0.07553433875242868,0.49761080741882335,14.161140745861124,14.288774302570925,3,0.04055830936878919,0.18300035497128728,0.4053773283958435,-0.5183377265930176,0.9237150549888611,0.18744094104136258,0.8884995648954139,-0.7733634014773854,19,0.06163692873234699,0.3527923226356506,3.349042691108129,6.158119263835069,2,0.12830853939056397,0.6498765323031301,1.981744766235352,-0.9848337173461914,2.9665784835815434,0.6624217602999477,-0.0672110059905755,0.5360553755687851,10,0.17328276778712418,0.6984386444091797,42.24255410472349,25.674261027563244,0,-0.1264840792119503,0.3972894711083895,0.5846965909004211,-1.3679317235946655,1.9526283144950867,0.4169378204812785,1.6327293589817709,-1.2557892344638426,6,0.0525745279861219,0.21944433450698853,15.783897389782986,18.11125618997701,1,-0.7909795558452606,1.3418088283144773,0.5020055174827576,-3.8847501277923584,4.386755645275116,1.5575941671397706,-0.06946250126008024,-1.1757991544345414,2,0.09821945748696423,0.37816858291625977,180.0454649410501,72.64696590482687,0,0.014982933487044651,0.13957147675869452,0.4230428338050842,-0.2246374636888504,0.6476802974939346,0.14037337860320956,1.3687899411959075,0.9825243701072862,6,0.02275790533784664,0.11078742146492002,1.9480721850017466,5.973702161068311,1
-0.5319570517539978,0.6093687976504489,0.3047285079956054,-1.6492958068847656,1.954024314880371,0.8088934642218091,-1.0881303683456693,-0.5547624516390982,5,0.08137035941836808,0.49761080741882335,37.13970737837744,24.97111047352027,0,0.029567200057208535,0.2201567140045513,0.4053773283958435,-0.521236002445221,0.9266133308410645,0.22213328890669404,-0.041513302954776066,-0.7655315165251434,14,0.0708435226720993,0.3527923226356506,4.846897893590546,10.112359386697195,2,0.6296597576141357,1.1852391711091645,3.152454376220703,-0.9848337173461914,4.1372880935668945,1.342111509186264,-0.7463156010957412,0.6525552700554215,7,0.19395504094133478,0.6984386444091797,140.49169233115205,72.65591524718471,0,-0.12542946804780514,0.39977960327225054,0.5846965909004211,-1.3679317235946655,1.9526283144950867,0.41899437066298795,1.5530504188938314,-1.2221857557485245,6,0.055124704575523584,0.21944433450698853,15.983164020297716,18.790186537818393,1,-0.8852553882973734,1.3008924540835136,0.5020055174827576,-3.8847501277923584,4.386755645275116,1.5735305143532996,-0.0654750574415881,-1.1137448291055947,2,0.10258811433808972,0.37816858291625977,169.23313222107998,69.70258721685221,0,0.02458095884183421,0.14543415077961944,0.4230428338050842,-0.2246374636888504,0.6476802974939346,0.14749683301879069,0.5659357902024116,0.6700466416429592,8,0.024447263002094596,0.11078742146492002,2.1151093234304414,6.270483620646524,1
-0.5421927380561828,0.7000449087246998,1.622941970825195,-1.665823459625244,3.288765430450439,0.8854579828722727,-0.14720148239723096,0.12975366529691704,5,0.10282789817964186,0.4040508270263672,49.029615889762546,32.17656482600889,0,-0.07607105508446693,0.3190518691967619,0.4053773283958435,-1.0262277126312256,1.431605041027069,0.3279952753617217,0.5798408041019871,-1.0015014351462428,7,0.08149452673064338,0.3527923226356506,10.181167943156119,14.330118769563398,0,0.5970793724060058,1.4438777812118888,3.152454376220703,-2.6326637268066406,5.785118103027344,1.5624617832222703,-0.9174456124437294,0.07493531471442855,4,0.2205573476926245,0.9573321342468262,208.4940966389209,82.45585070326035,0,0.13237498548347504,0.5124048340221878,1.1482210159301758,-1.3679317235946655,2.5161527395248413,0.5292275982137138,0.8205108195203414,-0.13577675851912444,5,0.053715113625682966,0.1917474865913391,26.271752609094836,20.17502232465793,2,-0.32501193595700895,1.2184082194253032,1.0580731630325315,-3.834682703018189,4.89275586605072,1.261012033121675,2.0844375887288233,-1.6549041806608955,3,0.08406974420402989,0.37816858291625977,148.51215041615112,54.273780375636875,1,0.05334307621931656,0.19350955115548432,0.7841671705245972,-0.2246374636888504,1.0088046342134476,0.2007272531793748,2.0615328037471654,1.1980285813496796,6,0.032990892351877805,0.15126743167638781,3.745992707350457,8.959374791228234,1
0.04362889766693115,1.5075516414120473,3.3088908195495605,-1.665823459625244,4.974714279174805,1.5081828245394486,-0.36589949229899554,0.92725680891193,5,0.1074392289826364,0.4040508270263672,227.28961274505647,85.20517303668882,0,-0.3368603838980198,0.6285938040431341,0.3312683701515198,-1.7087583541870115,2.0400267243385315,0.7131655408958985,-0.4026231721112299,-0.981918386384021,5,0.07998049981666333,0.2961809039115906,39.51617970045995,33.06759469386772,0,0.010434889793395996,2.0668200415889295,3.152454376220703,-3.911348581314087,7.06380295753479,2.0668463830770456,-1.132966483277356,-0.2378058800643011,2,0.22329639184354533,0.9573321342468262,427.1799748626132,131.75259811270786,0,0.34957159020472317,0.42745806140526216,1.1482210159301758,-0.1311605870723724,1.2793816030025482,0.5521962431406101,-1.1181772087341575,0.6380038037242937,3,0.043751131592675886,0.1917474865913391,18.272281317635983,27.806393300854033,0,0.16239944186410868,0.4949863019816324,1.0580731630325315,-0.7752456068992615,1.833318769931793,0.5209462715743589,-0.8782984902862214,0.11528027265588553,3,0.055479792332408406,0.20666116476058966,24.50166360269789,24.531573573886767,0,0.1558640496036969,0.32833975119879444,0.9950894117355348,-0.2246374636888504,1.219726875424385,0.3634564543052578,0.867500951435229,1.401922252845939,4,0.03641264848034791,0.15126743167638781,10.78072020396436,15.6087282948308,1
0.20614389896392823,1.5500060522460284,3.3088908195495605,-1.665823459625244,4.974714279174805,1.563654075900219,-0.8701987716672965,0.6241935686879411,4,0.12852418302285548,0.4040508270263672,240.25230288461458,98.71337402617029,0,-0.36703601583838463,0.6613274025375385,0.6658499240875244,-1.7087583541870115,2.374608278274536,0.7563526758527153,-0.7690100556560902,-0.6279072936652966,6,0.09303162585605275,0.2961809039115906,43.73556709914314,36.888555174318604,0,-0.06797329425811767,2.1118494687015916,3.152454376220703,-3.911348581314087,7.06380295753479,2.112943100792706,-1.279321560771914,-0.15267214634188772,3,0.23497846873119624,0.9573321342468262,445.9913020565257,138.68730304726535,0,0.316101006786339,0.4460093373367148,1.1482210159301758,-0.2174469381570816,1.3656679540872574,0.5466664206651736,-1.1253625381458066,0.6858085454683964,2,0.044568909689633535,0.1917474865913391,19.89243943560332,28.58077593363305,0,0.062243353727972135,0.500311371375466,1.0580731630325315,-0.7752456068992615,1.833318769931793,0.5041683284488475,-0.6575393517009682,0.6362965008907244,3,0.05911675268652463,0.20666116476058966,25.03163778759498,25.908677036308198,0,0.11813241194933653,0.3646864020966135,0.9950894117355348,-0.4174501895904541,1.4125396013259888,0.3833424560717748,0.3859951520571081,1.0133225191628177,5,0.04180352803733614,0.15126743167638781,13.299618106592469,18.928829122752532,1
0.2781734275817871,1.5124856382187908,3.3088908195495605,-1.665823459625244,4.974714279174805,1.5378534590885773,-0.8124594238121343,0.5727318579103081,3,0.12236114463420827,0.4040508270263672,228.76768736155893,91.03394041321789,0,-0.4025276407599449,0.6394447400051074,0.6658499240875244,-1.7087583541870115,2.374608278274536,0.7555912103088326,-0.6685346517279558,-0.5973256102726345,6,0.10038607740643049,0.2961809039115906,40.88958669288516,33.40289957806322,0,-0.23592356204986573,2.0512754213658666,3.152454376220703,-3.911348581314087,7.06380295753479,2.0647980001515913,-1.1258242096901299,0.039710087390353935,4,0.21617935161397914,0.9573321342468262,420.7832029799794,128.24116864103334,0,0.3009742627199739,0.460143395370828,1.1482210159301758,-0.2781669795513153,1.426387995481491,0.5498340214312188,-1.14797401595417,0.6331754470975088,2,0.04702224436855753,0.1917474865913391,21.173238051352747,30.064365266261547,0,0.08169506775564514,0.49250494825468094,1.0580731630325315,-0.7752456068992615,1.833318769931793,0.49923462234799526,-0.6206081966453798,0.5699406885365569,3,0.06075230940724864,0.20666116476058966,24.25672319195233,24.21029998450899,0,0.12982900662347674,0.36447339281541136,0.9950894117355348,-0.4174501895904541,1.4125396013259888,0.386906222528426,0.2695395101648037,0.9204798758478432,8,0.04497779849352258,0.15126743167638781,13.284104482777186,19.89587907338603,1
0.5850719547271729,1.2513870390804869,3.3088908195495605,-1.665823459625244,4.974714279174805,1.3814046162464144,-0.3749526743966394,0.8475325461305232,2,0.11804148163458314,0.4040508270263672,156.60313742496731,64.72726491887673,0,-0.3788989481329918,0.6438978800986354,0.6658499240875244,-1.7087583541870115,2.374608278274536,0.7471070156890539,-0.6567805750144582,-0.6975117913505843,4,0.09309625023543233,0.2961809039115906,41.46050016018994,33.42199772061773,0,-0.7394974184036255,1.5334702647482137,2.676363468170166,-3.911348581314087,6.587712049484253,1.7024651199635732,-0.4460207901908282,-0.19566886962849353,2,0.1930769140070135,0.9573321342468262,235.17089709685024,83.06131866302951,0,0.2910779633698985,0.4647107530402766,1.1482210159301758,-0.2781669795513153,1.426387995481491,0.5483452058246053,-1.1509425170492193,0.6610094067208522,1,0.045063880744926406,0.1917474865913391,21.595888113099107,29.915378028377372,0,0.16938757070107385,0.41225970134497936,1.0580731630325315,-0.3118559420108795,1.369929105043411,0.44570193006207964,-0.44283292577842026,0.9879781267285099,1,0.05447909059097068,0.20666116476058966,16.99586827665243,23.30563389331602,0,0.12179691878496669,0.3644060703571381,0.9950894117355348,-0.4174501895904541,1.4125396013259888,0.38422164636918005,0.3495013154873763,0.9936522852645071,6,0.04334224216790512,0.15126743167638781,13.279186683929748,18.899333319137142,1
0.6042403602600097,1.1770874401314166,3.3088908195495605,-0.6123037338256836,3.921194553375244,1.3231180048212925,-0.1664809015687947,1.1963806166515705,1,0.08082702906444819,0.300473213195801,138.56198845740394,59.50319000237192,0,-0.2830952501296997,0.6456071251780332,0.6658499240875244,-1.7087583541870115,2.374608278274536,0.7049478567430656,-0.18111359774654634,-1.0552858328947203,5,0.07253970521869081,0.2598559260368348,41.68298266167351,30.44459809073577,0,-0.789461145401001,1.2547178130135304,0.3911986351013183,-3.911348581314087,4.302547216415405,1.4824188646908527,-0.1594328175091011,-1.1819175368249781,1,0.12677975375242906,0.6001925468444829,157.44993725837972,71.36259223643502,0,0.1182708954042755,0.34509311963090056,1.124785304069519,-0.2781669795513153,1.4029522836208344,0.3647975684078995,1.5505135453666368,1.6298674336905594,1,0.034744811848727894,0.11930954456329346,11.912548646020982,17.040444852564434,0,0.007936213401844736,0.24238271065607345,1.006940484046936,-0.3118559420108795,1.3187964260578156,0.24251260154504437,5.514022774340143,2.1336510977804153,11,0.04351440609569163,0.12783163785934448,5.877640269084361,8.616995929257403,1,0.1007046996045392,0.34427524916482977,0.9950894117355348,-0.4174501895904541,1.4125396013259888,0.35870166393529046,1.2124775454224785,1.235718866920781,5,0.031936388867295745,0.1203747987747193,11.8541747373847,16.60784322918647,1
0.052717003822326663,0.47071588204492437,2.2947826385498047,-0.6123037338256836,2.9070863723754883,0.4736586577920163,8.936433998471525,2.7679336981077003,11,0.06041649616125858,0.300473213195801,22.173129177853056,16.018534834820493,2,0.001147411465644825,0.2847155117633735,0.6658499240875244,-1.0630052089691162,1.7288551330566406,0.2847178238041152,4.614346537188367,-1.3458303077889342,11,0.06273991832829484,0.2598559260368348,8.109905521443174,8.915298400306224,2,-0.17643824577331543,0.4995426243163576,0.3911986351013183,-2.326189041137696,2.7173876762390146,0.5297860776581793,5.732502634763847,-2.3657173223048553,13,0.0898365829930161,0.3985595703125,24.97190366908931,18.517665327861486,0,-0.03584079570486209,0.08815202887369654,0.1937448233366012,-0.2781669795513153,0.4719118028879165,0.09515956510675472,0.4260090542529147,-0.6501733597756487,12,0.02696515840120764,0.09054739773273471,0.7771960826869888,3.1529730588368206,0,-0.039542586697498334,0.1086516335064294,0.1291632205247879,-0.3118559420108795,0.4410191625356674,0.11562349945553724,-0.1894452173857073,-0.7004528550893812,11,0.033302939224122745,0.094808466732502,1.1806381358183862,3.944076237060538,0,-0.026349295598920443,0.15117356015675584,0.2227732539176941,-0.4174501895904541,0.6402234435081482,0.15345269847424506,0.9161045611958518,-1.0982351567183515,9,0.021090067988920085,0.09267793595790863,2.285366498519598,6.699828706973799,1
